PID,Name,Title,PublicationType,ContentType,Language,Journal,JournalISSN,JournalEISSN,Status,Volume,Issue,HostPublication,StartPage,EndPage,Year,Edition,Pages,City,Publisher,Series,SeriesISSN,SeriesEISSN,ISBN,Urls,ISRN,DOI,ISI,PMID,ScopusId,NBN,LocalId,ArchiveNumber,Keywords,Categories,ResearchSubjects,Projects,Notes,Abstract,Opponents,Supervisors,Examiners,Patent,ThesisLevel,Credits,Programme,Subject,Uppsok,DefencePlace,DefenceLanguage,DefenceDate,CreatedDate,PublicationDate,LastUpdated,FullTextLink,Funder,NumberOfAuthors,ExternalCooperation,FridaLevel,PartOfThesis,PublicationSubtype,Conference,Term,ArticleId,Reviewed,FreeFulltext,SustainableDevelopment,Contributor
1269899,"Saunders, Fred [shfdss03] [0000-0003-2166-5717] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]) (Fred Saunders);Gilek, Michael [shmlgk] [0000-0001-8536-373X] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Day, Jon. C. (ARC Centre of Excellence for Coral Reef Studies, James Cook University, Australia);Hassler, Björn [shbnhr] [0000-0001-5040-4917] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);McCann, Jennifer (Coastal Resources Center, The University of Rhode Island, USA);Smythe, Tiffany (United States Coast Guard Academy, USA)",Examining the role of integration in marine spatial planning : Towards an analytical framework to understand challenges in diverse settings,Artikel i tidskrift,Refereegranskat,eng,Ocean and Coastal Management,0964-5691,1873-524X,published,169,NA,NA,1,9,2019,NA,NA,NA,Elsevier,NA,NA,NA,NA,NA,NA,10.1016/j.ocecoaman.2018.11.011,000459518700001,NA,2-s2.0-85058030474,urn:nbn:se:sh:diva-36931,2186/3.1.1/2014,NA,Development studies;marine spatial planning;integration;sectors;stakeholders;knowledge;policy,Miljövetenskap (10502),Environmental Studies;Baltic and East European studies,BALTSPACE,"<p>This article develops an integration framework to analyse MSP practices across several Baltic Sea Region cases studies as well as cases studies from Australia (Great Barrier Reef) and the US (Rhode Island). While integration has been universally adopted as a policy principle to strive for, there is confusion about what it means, how to do it and what it implies in different MSP contexts. The task set here was not to fix a singular meaning to integration and what work it should do in MSP, but to better understand particular uses of the concept and their purposes in MSP practices. To do we consider existing literature to develop a five-part analytical framework, which includes cross-border, policy/sector, knowledge, stakeholder and temporal integration dimensions. The framework was applied to the several cases and usefully illustrated a variety of integration-related MSP questions, challenges and responses. Furthermore, we argue that an analytical focus on the multidimensionality of integration can help shed light on the various ‘balances’ related to sustainability commonly sought after in MSP – between environmental protection and maritime development; between strategic decision-making and participation; between scientific and experiential knowledge; on current problems and a concern for the future, among others.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-11,2018-12-11,2020-02-24,NA,BONUS - Science for a better future of the Baltic Sea region;Östersjöstiftelsen [27/2014],6,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1138283,"Dymek, Mikolaj [shmjdk17] [0000-0002-0699-3790] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Medieteknik [11835])",Expanding the magic circle – gamification as a marketplace icon,Artikel i tidskrift,Refereegranskat,eng,"Consumption, markets & culture",1025-3866,1477-223X,published,NA,6,NA,590,602,2018,NA,NA,NA,Routledge,NA,NA,NA,NA,NA,NA,10.1080/10253866.2017.1361153,000447177700006,NA,2-s2.0-85027836089,urn:nbn:se:sh:diva-33318,NA,NA,gameful;Gamification;gamified marketing;marketing games;marketplace icon;play;rule-based behaviour,Medieteknik (10209),NA,NA,NA,"<p>This article explores the gamification trend sweeping the globe promising increased engagement and motivation, in practically any industry, context and culture, based on a stratagem of “game design elements in non-game contexts,” which is its most quoted definition [Deterding, Sebastian, Miguel Sicart, Lennart Nacke, Kenton O'Hara, and Dan Dixon. 2011. “Gamification – Using Game-Design Elements in Non-Gaming Contexts.” Paper presented at the CHI EA “11 proceedings of the 2011 annual conference extended abstracts on Human Factors in Computing Systems, Vancouver, BC, May 7–12.]. The rise of gamification as marketplace icon is examined and particularly claims that position gamification as the manifestation of a wider societal transformation into playful societies – a “ludic turn.” Many of these grandiose statements are the result of ahistoricity and ambiguity regarding the definition of gamification. Based on game philosophy, game studies and gamification research this article posits gamification as an emergent perspective, as distinct conceptualisation, on the rule-driven organisation of sociotechnical management systems that reference “games.” Of particular importance is the role of rules. Examples such as Frequent Flyer Programmes and Foursquare are analysed according to the player/consumer positions they bestow, which are explored from participatory, co-creational, critical and game philosophical perspectives. Conclusively, a “gameful” perspective of rule-generated goal-oriented behaviour, or “playful” perspective of instinctive and limitless fun, shed two challenging perspectives on the interpretation of gamification in the marketplace.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-04,2017-09-04,2020-03-27,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1425394,"Olsén, K. Håkan [SHHNON] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Olsén, Hanna L. (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831])",Exposure to carbamate fungicide iodocarb does not affect reproductive behavior or milt volumes in precocious male brown trout (<em>Salmo trutta</em> L.) parr,Artikel i tidskrift,Refereegranskat,eng,Fish Physiology & Biochemistry,0920-1742,1573-5168,published,46,NA,NA,1451,1460,2020,NA,NA,NA,Springer Nature,NA,NA,NA,NA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347672/,NA,10.1007/s10695-020-00803-x,000526269900001,32296996,2-s2.0-85083790039,urn:nbn:se:sh:diva-40559,NA,NA,Iodocarb;Milt volumes;Olfaction;Reproductive behavior;Salmo trutta,Zoologi (10608),NA,NA,NA,"<p>Previous studies with olfactory-disturbing pesticides resulted after exposure in disturbed behavior and physiology in fish. In the present experiment, reproductive behavior and milt volumes of precocious brown trout (Salmo trutta L.) male parr were studied in a large stream aquarium after exposure to the olfactory-disturbing fungicide 15 μg l<sup>-1</sup> IPBC (iodocarb; 3-iodo-2-propynyl butyl carbamate) for 96 h. The statistical analyses did not reveal any significant differences for time attending females between controls and IPBC-exposed males. Furthermore, there were no significant differences in milt volumes. However, when taking all fish into consideration, there were significant differences in milt volumes between parr that had been attending females and those had not been attending females. Controls that had attended females had significantly higher milt volumes than controls or IPBC-exposed males that had not attended females. Taking all control and IPBC parr into consideration, there was a statistically significant positive correlation between time attended females and volume of milt and gonadosomatic index (GSI), respectively. In summary, 15 μg l<sup>-1</sup> IPBC did not have any significant effects on mature male parr reproductive behavior and milt volumes.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-21,2020-04-21,2021-04-22,http://sh.diva-portal.org/smash/get/diva2:1425394/FULLTEXT01.pdf,Östersjöstiftelsen,2,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1373724,"Romero, Mario [0000-0003-4616-189X] (The Royal Institute of Technology);Josefsson, Pernilla [shpajn18] [0000-0002-5407-0667] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Medieteknik [11835]) (Media technology)",Facebook i en visualiseringskurs,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Digitalisering av högre utbildning,55,62,2018,1,NA,Lund,Studentlitteratur AB,NA,NA,NA,978-91-44-11972-4,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-39451,NA,NA,digitalisering;högre utbildning,Annan teknik (211);Medie- och kommunikationsvetenskap (508);Utbildningsvetenskap (503),NA,NA,NA,<p>Detta kapitel beskriver implementeringen av Facebook som alternativ kommunikations- och informationskanal i en visualiseringskurs för ingenjörer. Via enkäter och intervjuer redogör studenterna för hur användningen av en Facebookgrupp har underlättat för dem att ta del av och dela innehåll med lärare och klasskamrater. Studenterna framhåller också den ökade möjligheten att synliggöra sina studieresultat utanför klassen vilket de anser vara motiverande och prestationshöjande.</p>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-27,2019-11-27,2021-10-13,NA,NA,2,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1343451,"Rytkönen, Paulina [SH02PAMA] [0000-0001-8939-1105] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Företagsekonomi [11823]);Larsson Segerlind, Tommy [shtyln] [0000-0003-3316-9825] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Företagsekonomi [11823]);Onn, Gustaf [shgfon05] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Turismvetenskap [11839]);Degerstedt, Lars [shlsdt07] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Medieteknik [11835]);Kaipainen, Mauri [shmikn08] [0000-0002-2531-0860] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Medieteknik [11835])",Facing business challenges with the Stockholm Archipelago as a context : A comparative study of entrepreneurial responses and local development on three islands,Artikel i tidskrift,Refereegranskat,eng,Baltic Worlds,2000-2955,2001-7308,published,XII,2,NA,74,86,2019,NA,NA,NA,Södertörns högskola,NA,NA,NA,NA,http://balticworlds.com/wp-content/uploads/2019/06/BW-2-2019-inlaga-enkelsidor.pdf,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-38740,NA,NA,entrepreneurship;archipelago;business challenges;local development,Företagsekonomi (50202);Social och ekonomisk geografi (507),Baltic and East European studies,NA,NA,"<p>By conducting a comparative qualitative and systematic study of the local (island) pre-conditions for creating sustainable socio-economic development through entrepreneurship, here defined as a process of identifying, evaluating, and exploiting entrepreneurial opportunities, this study aims to shed light on entrepreneurial responses to challenges and opportunities on three islands in the Stockholm Archipelago and how context influences these responses.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-16,2019-08-16,2020-06-05,http://sh.diva-portal.org/smash/get/diva2:1343451/FULLTEXT01.pdf,NA,5,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1087748,"Olsén, K. Håkan [SHHNON] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Lundh, Torbjörn (SLU)","Feeding stimulants in an omnivorous species, crucian carp Carassius carassius (Linnaeus 1758)",Artikel i tidskrift,Övrigt vetenskapligt,eng,Chemical Senses,0379-864X,1464-3553,published,42,2,NA,E46,E47,2017,NA,NA,NA,Oxford University Press,NA,NA,NA,NA,NA,NA,NA,000397065700107,NA,NA,urn:nbn:se:sh:diva-32357,NA,NA,NA,Miljövetenskap (10502),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-04-10,2017-04-10,2020-03-25,NA,NA,2,NA,1,NA,meetingAbstract,"26th Annual Meeting of the European-Chemoreception-Research-Organization (ECRO), SEP 07-10, 2016, Athens, GREECE",NA,NA,TRUE,NA,NA,NA
1529627,"Abbasian, Saeid [shsdan15] [0000-0002-5108-7252] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Turismvetenskap [11839]);Benyamine, Isak (Department of Humanities and Social Sciences Education, Stockholm University);Lundberg, Anna (Department of Thematic Studies, Gender Studies, Linköping University)",Festival Venue that makes sense : A study of Skansen arena in Stockholm,Artikel i tidskrift,Refereegranskat,eng,Cogent Social Sciences,NA,2331-1886,published,7,1,NA,1,15,2021,NA,NA,NA,Cogent OA,NA,NA,NA,NA,NA,NA,10.1080/23311886.2021.1886652,000618272800001,NA,2-s2.0-85101186043,urn:nbn:se:sh:diva-44306,NA,NA,Skansen;sense of place;place attachment;place identity;Persian fire festival;Stockholm;tourism,Social och ekonomisk geografi (507),Other research area,NA,NA,"<p>The purpose of this study is to investigate how the open-air museum ofSkansen in Stockholm as venue for celebration of Persian Fire Festival is assessed by thefestival’s visitors. The study is based on a delimited part of a larger online survey with280 completed questionnaires including both close-ended and open-ended questions,and a qualitative thematic analysis method has been used in this paper. The resultsshow a high level of appreciation of the Skansen venue that gives the visitors positiveemotions, meanings, place attachment, place identity and a sense of place. Contributingfactors have been the high status of the venue that has given the visitors pride anddignity; security and safety of the venue; size of the venue; and the natural beauty of thevenue. The most important disadvantage factor has been the lack of accessibilitycombined with lack of sufficient public transport. The results have implications for theSwedish society, for the policy makers in Stockholm city and for both the host and theorganiser of the festival and gives rise to new debates on immigrants’ socio-culturalintegration into Swedish society. This paper gives a contribution to existing literature onfestival venue and its impact on the visitor’s overall assessment of the festival.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-19,2021-02-19,2022-01-25,http://sh.diva-portal.org/smash/get/diva2:1529627/FULLTEXT01.pdf,NA,3,NA,1,NA,NA,NA,NA,1886652,TRUE,TRUE,NA,NA
1147893,"Mårald, Erland (Umeå universitet);Sandström, Camilla (Umeå universitet);Nordin, Annika (Sveriges lantbruksuniversitet, SLU);Rist, Lucy (Sveriges lantbruksuniversitet, SLU);Sténs, Anna [0000-0002-2739-0497] (Umeå universitet);Beland Lindahl, Karin (Luleå tekniska universitet);Carlsson-Kanyama, Annika (Kungl. Tekniska Högskolan, KTH);Johansson, Johanna [shjajn14] [0000-0001-6823-3503] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]) (Umeå universitet);Keskitalo, E. Carina H. (Umeå universitet);Laudon, Hjalmar (Sveriges lantbruksuniversitet, SLU);Lidskog, Rolf (Örebro universitet);Lämås, Tomas (Sveriges lantbruksuniversitet, SLU);Lundmark, Tomas (Swedish University of Agricultural Sciences (SLU));Nilsson, Urban (Sveriges lantbruksuniversitet, SLU);Nordström, Eva-Maria (Swedish University of Agricultural Sciences);Roberge, Jean-Michel (Sveriges lantbruksuniversitet, SLU);Sonesson, Johan (Skogforsk)",Forest governance and management across time : developing a new forest social contract,Bok,Refereegranskat,eng,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,192,London & New York,Routledge,The earthscan forest library,NA,NA,978-1-138-90430-9;978-1-315-69643-0,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-33572,NA,NA,reflexive forestry;forest history;social contracts;governance;future studies,Skogsvetenskap (40104),NA,Future Forests,"<p>Table of Contents</p><p>Introduction</p><p>Part I: Looking back</p><p>Chapter 1 Forest Benefits </p><p>Chapter 2 Forest Knowledge and management </p><p>Chapter 3 Forest governance </p><p>Part II: Looking forward </p><p>Chapter 4 Methods to study forests’ futures </p><p>Chapter 5 Contemporary future forest research </p><p>Chapter 6 Reflective forest futures </p><p>Part III: Grasping the present </p><p>Chapter 7 Integrated approaches – in theory and practice </p><p>Chapter 8 Efforts to bridge governance and management in Swedish forests </p><p>Part IV Reflective Forestry </p><p>Chapter 9 The Principles of Reflective Forestry </p><p>Chapter 10 The toolbox of Reflective Forestry </p><p>Chapter 11 Towards a new forest social contract? </p><p>Main Authors: Erland Mårald, Camilla Sandström and Annika Nordin </p><p>Contributing Authors: Lucy Rist, Anna Sténs, Karin Beland Lindahl, Annika Carlsson-Kanyama, Johanna Johansson, Carina Keskitalo, Hjalmar Laudon, Rolf Lidskog, Tomas Lämås, Tomas Lundmark, Urban Nilsson, Eva-Maria Nordström, Jean-Michel Roberge and Johan Sonesson</p>","<p>The influence of the past, and of the future on current-time tradeoffs in the forest arena are particularly relevant given the long-term successions in forest landscapes and the hundred years’ rotations in forestry. Historically established path dependencies and conflicts determine our present situation and delimit what is possible to achieve. Similarly, future trends and desires have a large influence on decision making. Nevertheless, decisions about forest governance and management are always made in the present – in the present-time appraisal of the developed situation, future alternatives and in negotiation between different perspectives, interests, and actors.</p><p>This book explores historic and future outlooks as well as current tradeoffs and methods in forest governance and management. It emphasizes the generality and complexity with empirical data from Sweden and internationally. It first investigates, from a historical perspective, how previous forest policies and discourses have influenced current forest governance and management. Second, it considers methods to explore alternative forest futures and how the results from such investigations may influence the present. Third, it examines current methods of balancing tradeoffs in decision-making among ecosystem services. Based on the findings the authors develop an integrated approach – Reflexive Forestry – to support exchange of knowledge and understandings to enable capacity building and the establishment of common ground. Such societal agreements, or what the authors elaborate as forest social contracts, are sets of relational commitment between involved actors that may generate mutual action and a common directionality to meet contemporary challenges.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-09,2017-10-03,2021-06-09,NA,Mistra - Stiftelsen för miljöstrategisk forskning,17,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1176950,"Karlsson, Natalia [shknna09] [0000-0003-0417-2574] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Matematikens didaktik [15800]);Kilborn, Wiggo",Formativ bedömning och didaktiskt stöd i matematik för lärarstudenter : Diagnoser med didaktisk uppföljning,Bok,Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,103,Göteborg,Nationellt centrum för matematikutbildning (NCM),Skriftserie om matematikutbildning. NCM,NA,NA,9789185143337,http://ncm.gu.se/wp-content/uploads/2018/06/skriftserie-nr2-karlsson_kilborn.pdf,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-34348,NA,NA,Matematik;Matematikdidaktik;Formativ bedömning i matematik;Lärarutbildning,Matematik (101);Utbildningsvetenskap (503),Studies in the Educational Sciences,NA,NA,"<p>Boken omfattar diagnoser som är ett utprövat material för att stärka det grundläggande matematikkunnande, främst riktat till blivande lärare inom lärarutbildning med inriktning på förskola och grundskolans tidiga år.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-23,2018-01-23,2018-07-11,NA,NA,2,NA,0,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1314011,"Hagbert, Pernilla;Finnveden, Göran;Fuehrer, Paul [shplfr14] [0000-0001-7019-8276] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Sociologi [11841]);Svenfelt, Åsa;Alfredsson, Eva;Aretun, Åsa;Bradley, Karin;Callmer, Åsa;Fauré, Eléonore;Gunnarsson-Östling, Ulrika;Hedberg, Marie;Hornborg, Alf;Isaksson, Karolina;Malmaeus, Mikael;Malmqvist, Tove;Nyblom, Åsa;Skånberg, Kristian;Öhlund, Erika [sheaod12] [0000-0003-3230-6138] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837])","Framtider bortom BNP-tillväxt : slutrapport från forskningsprogrammet ""Bortom BNP-tillväxt: scenarier för hållbart samhällsbyggande""",Rapport,Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,56,Stockholm,NA,NA,NA,NA,978-91-7873-044-5,http://www.bortombnptillvaxt.se/download/18.72aeb1b0166c003cd0d1d12/1543239101524/2.Slutrapport_Bortom%20BNP.pdf,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-38102,NA,NA,NA,Tvärvetenskapliga studier inom samhällsvetenskap (50901),Environmental Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-07,2019-05-07,2020-07-01,NA,NA,18,NA,0,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1348399,"Sténs, Anna [0000-0002-2739-0497] (Umeå University);Roberge, Jean-Michel (Swedish Forest Agency, Umeå; Swedish University of Agricultural Sciences, Umeå);Löfmarck, Erik (Örebro University);Beland-Lindahl, Karin (Luleå University of Technology);Felton, Adam (Swedish University of Agricultural Sciences, Alnarp);Widmark, Camilla (Swedish University of Agricultural Sciences, Alnarp);Rist, Lucy (Swedish University of Agricultural Sciences, Umeå);Johansson, Johanna [shjajn14] [0000-0001-6823-3503] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Nordin, Annika (Swedish University of Agricultural Sciences, Umeå);Nilsson, Urban (Swedish University of Agricultural Sciences, Alnarp);Laudon, Hjalmar (Swedish University of Agricultural Sciences, Umeå);Ranius, Thomas (Swedish University of Agricultural Sciences, Uppsala)",From ecological knowledge to conservation policy : a case study on green tree retention and continuous cover forestry in Sweden,Artikel i tidskrift,Refereegranskat,eng,Biodiversity and Conservation,0960-3115,1572-9710,published,28,13,NA,3547,3574,2019,NA,NA,NA,Springer,NA,NA,NA,NA,NA,NA,10.1007/s10531-019-01836-2,000488929900009,NA,2-s2.0-85071476014,urn:nbn:se:sh:diva-38902,NA,NA,Environmental history;Environmental policy;Forest biodiversity;Biodiversity conservation;Policy uptake,Miljövetenskap (10502),NA,Future Forests,NA,"<p>The extent to which scientific knowledge translates into practice is a pervasive question. We analysed to what extent and how ecological scientists gave input to policy for two approaches advocated for promoting forest biodiversity in production forests in Sweden: green-tree retention (GTR) and continuous-cover forestry (CCF). GTR was introduced into forest policy in the 1970s and became widely implemented in the 1990s. Ecological scientists took part in the policy process by providing expert opinions, educational activities and as lobbyists, long before research confirming the positive effects of GTR on biodiversity was produced. In contrast, CCF was essentially banned in forest legislation in 1979. In the 1990s, policy implicitly opened up for CCF implementation, but CCF still remains largely a rare silvicultural outlier. Scientific publications addressing CCF appeared earlier than GTR studies, but with less focus on the effects on biodiversity. Ecological scientists promoted CCF in certain areas, but knowledge from other disciplines and other socio-political factors appear to have been more important than ecological arguments in the case of CCF. The wide uptake of GTR was enhanced by its consistency with the silvicultural knowledge and normative values that forest managers had adopted for almost a century, whereas CCF challenged those ideas. Public pressure and institutional requirements were also key to GTR implementation but were not in place for CCF. Thus, scientific ecological knowledge may play an important role for policy uptake and development, but knowledge from other research disciplines and socio-political factors are also important.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-04,2019-09-04,2020-06-29,NA,Mistra - Stiftelsen för miljöstrategisk forskning,12,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1278257,"Bonow, Madeleine [shmebw06] [0000-0002-6264-7518] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Svanberg, Ingvar [shirsg05] [0000-0002-8378-7923]",Förvarings- och odlingsdammar : Fiskdammar i det senmedeltida och tidigmoderna Västergötland,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Speglingar av vatten,51,59,2018,NA,NA,Skara,Västergötlands fornminnesförening,Västergötlands Fornminnesförenings Tidskrift ; 2017/2018,0347-4402,NA,978-91-979258-7-7,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-37261,NA,NA,NA,Geovetenskap och miljövetenskap (105),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-14,2019-01-14,2019-12-12,NA,NA,2,NA,0,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1168537,"Lankoski, Petri [SHPILI11] [0000-0002-5247-6807] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Medieteknik [11835]);Holopainen, Jussi (University of Lincoln, UK)",Game design research : An introduction to theory &amp; practice,Samlingsverk (redaktörskap),Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,223,Pittsburgh,ETC Press,NA,NA,NA,978-1-387-40836-8;978-1-387-40837-5,http://press.etc.cmu.edu/index.php/product/game-design-research/,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-33946,NA,NA,Game design research;design research;games;game development research,Medieteknik (10209),Other research area,NA,NA,"<p>The design has been a study topic in various fields where design methods have been the focus of inquiry.</p><p>Design research, or design studies as it is also called, has been gaining momentum as a field of academic inquiry since the beginning of 20th century. Originally, design research focused on design methods and processes but it has moved to cover more varied research questions related to design. Current research topics include, for example, how to study design and what methods can be used to study design along with the more fundamental questions such as what is design in the first place and what kinds of knowledge design research produces. The topics of design research have also become more wide and varied with active research on architecture, information systems, product, service, graphic, and interaction design to name a few. Game design research, however, has received surprisingly little attention regardless of the large body of work in the more general design research.</p><p>The main aim of this book is to situate game design research within and alongside general design research.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-20,2017-12-20,2018-01-13,NA,NA,2,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1168538,"Lankoski, Petri [SHPILI11] [0000-0002-5247-6807] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Medieteknik [11835]);Holopainen, Jussi (University of Lincoln, UK)",Game design research : An overview,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,Game design research : An introduction to theory &amp; practice,1,14,2017,NA,NA,Pittsburgh,ETC Press,NA,NA,NA,978-1-387-40836-8;978-1-387-40837-5,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-33947,NA,NA,NA,Medieteknik (10209),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-20,2017-12-20,2018-01-13,NA,NA,2,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
