PID,Name,Title,PublicationType,ContentType,Language,Journal,JournalISSN,JournalEISSN,Status,Volume,Issue,HostPublication,StartPage,EndPage,Year,Edition,Pages,City,Publisher,Series,SeriesISSN,SeriesEISSN,ISBN,Urls,ISRN,DOI,ISI,PMID,ScopusId,NBN,LocalId,ArchiveNumber,Keywords,Categories,ResearchSubjects,Projects,Notes,Abstract,Opponents,Supervisors,Examiners,Patent,ThesisLevel,Credits,Programme,Subject,Uppsok,DefencePlace,DefenceLanguage,DefenceDate,CreatedDate,PublicationDate,LastUpdated,FullTextLink,Funder,NumberOfAuthors,ExternalCooperation,FridaLevel,PartOfThesis,PublicationSubtype,Conference,Term,ArticleId,Reviewed,FreeFulltext,SustainableDevelopment,Contributor
1501442,"Porsani, Juliana [shjapl12] [0000-0001-5522-5280] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Börjeson, Lowe [0000-0002-2445-2699] (Stockholm University);Lalander, Rickard [shrdlr16] [0000-0002-2581-2588] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Lehtilä, Kari [SHKILA] [0000-0002-0260-3978] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Martins, Angelina R. O. (Eduardo Mondlane University, Maputo, Mozambique)",Enriching perspectives : experienced ecosystem services in rural Mozambique and the importance of a gendered livelihood approach to resist reductionist analyses of local culture,Artikel,Refereegranskat,eng,Ecology & Society,NA,1708-3087,published,25,4,NA,NA,NA,2020,NA,NA,NA,Resilience Alliance Publications,NA,NA,NA,NA,NA,NA,10.5751/ES-11781-250420,000603995100008,NA,2-s2.0-85098551502,urn:nbn:se:sh:diva-42237,NA,NA,Development studies;cultural embeddedness;experienced ecosystem services;gender;livelihoods;Mozambique;Nguava,Miljövetenskap (10502),Environmental Studies,NA,<p>Som manuskript i avhandling. As manuscript in dissertation.</p>,"<p>Based on a case study from rural Mozambique, we stress that ecosystem services research may be enriched through gendered livelihood approaches, particularly in terms of experienced ecosystem services. Ecosystem services studies have been accused of being gender blind. We argue for the value of open narratives that are attentive to the gender dynamics underpinning the production and reproduction of livelihoods. By focusing on the experienced gender dimension of ecosystem services, livelihood perspectives fulfill the normative role of providing a people-centered means to assess the values of the environment “from below” and can therefore constitute an entry point to a holistic understanding of by whom, how, when, and why the environment is experienced as valuable. Our findings stress the dynamism and plurality of experienced ecosystem services (i.e., they vary across groups and time and cross-cut material and immaterial dimensions), as well as the asymmetrical gendered and fundamentally cultural relations that they enable. Accounting for the experienced gender dimension of ecosystem services is critical to contextualize the environment in people’s lifeworlds and to make understandings of ecosystem services representative of, and instrumental to, people’s voices and agendas. We show how such enriched, diverse, bottom-up ecosystem services perspectives form an essential foundation (together with ecological research) for resisting applications of reductionist top-down categories assumed to represent general local values.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17,2020-11-17,2022-09-15,https://sh.diva-portal.org/smash/get/diva2:1501442/FULLTEXT01.pdf,NA,5,NA,deprecated,urn:nbn:se:sh:diva-42236,NA,NA,NA,20,TRUE,TRUE,NA,NA
1339271,"Widholm, Christian [shcnwm05] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Turismvetenskap [11839])",Entrepreneurship in the Stockholm Archipelago : A Historical Perspective,Artikel,Övrigt vetenskapligt,eng,Baltic Worlds,2000-2955,2001-7308,published,12,2,NA,57,60,2019,NA,NA,Huddinge,Södertörns högskola,NA,NA,NA,NA,http://balticworlds.com/entrepreneurship-in-the-stockholm-archipelago/?s=Entrepreneurship%20in%20the%20Stockholm%20Archipelago,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-38624,NA,NA,NA,Historia och arkeologi (601),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-28,2019-07-28,2020-06-05,https://sh.diva-portal.org/smash/get/diva2:1339271/FULLTEXT01.pdf,NA,1,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1292919,"Rodela, Romina [shrara12] [0000-0003-0070-6794] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]) (Wageningen University and Research, Wageningen, Netherlands);Gerger Swartling, Å. (Stockholm Environment Institute)",Environmental governance in an increasingly complex world : Reflections on transdisciplinary collaborations for knowledge coproduction and learning,Artikel,Övrigt vetenskapligt,eng,Environmental Policy and Governance,1756-932X,1756-9338,published,29,2,NA,83,86,2019,NA,NA,NA,John Wiley & Sons,NA,NA,NA,NA,NA,NA,10.1002/eet.1842,000464967300001,NA,2-s2.0-85061575382,urn:nbn:se:sh:diva-37783,192/3.1.1/2013,NA,NA,Miljövetenskap (10502),Environmental Studies;Baltic and East European studies,Environmental Governance in Context,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-03-01,2019-03-01,2022-11-03,NA,Mistra - Stiftelsen för miljöstrategisk forskning;Östersjöstiftelsen;Sida - Styrelsen för internationellt utvecklingssamarbete,2,NA,deprecated,NA,editorialMaterial,NA,NA,NA,TRUE,NA,NA,NA
1376987,"Hellström, Gustav (Swedish University of Agricultural Sciences);Brodin, Tomas (Swedish University of Agricultural Sciences);Jonsson, Micael (Umeå University);Olsén, K. Håkan [SHHNON] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Leander, Johan (Umeå University);Fahlman, Johan (Umeå University);Fick, Jerker (Umeå University);Klaminder, Jonatan (Umeå University)",Environmentally relevant concentrations of the common anxiolytic pharmaceutical oxazepam do not have acute effect on spawning behavior in mature male Atlantic salmon (Salmo salar) parr,Artikel,Refereegranskat,eng,Journal of Applied Ichthyology,0175-8659,1439-0426,published,36,1,NA,105,112,2020,NA,NA,NA,John Wiley & Sons,NA,NA,NA,NA,NA,NA,10.1111/jai.13980,000496912300001,NA,2-s2.0-85075477285,urn:nbn:se:sh:diva-39555,NA,NA,benzodiazepine;fluvarium;pollution;psycopharmaca;reproduction,Zoologi (10608),NA,NA,NA,"<p>Low concentrations of psychiatric drugs are commonly found in surface waters around the world, and their ability to alter behaviors in aquatic fauna has raised concerns about ecological effects. One critical effect that contamination can have in aquatic systems is modifications of reproductive behaviors. In this study, we hypothesized that oxazepam, a common anxiolytic drug and aquatic contaminant previously shown to induce anti-anxiety behavior in salmonids, also affects the reproductive behavior of Atlantic salmon (Salmo salar). To test this hypothesis, small sexually mature Atlantic salmon males (mature parr) were exposed to concentrations of oxazepam comparable to that of effluent water (1.9 mu g/L). After 5 days of exposure, their reproductive behavior was compared with that of unexposed control individuals. Behavior was monitored in a large-scale flume aquarium that also contained a large male and a female to mimic natural spawning conditions for Atlantic salmon. Three behaviors were quantified for the mature parr; (a) amount of courting behavior towards female, (b) proximity to female, and (c) amount of attacks received from the large male. In contrast to our hypothesis, no difference in either courting behavior, proximity to female, or received aggression could be found between exposed and control male parr. Hence, our results indicate that there is no acute effect of the highest levels of oxazepam concentration reported for urban environments on spawning behavior of mature male parr, although chronic effects could not be ruled out.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-12-10,2019-12-10,2020-03-02,NA,Vetenskapsrådet [2013‐734];Mistra - Stiftelsen för miljöstrategisk forskning;Knut och Alice Wallenbergs Stiftelse,8,NA,deprecated,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1343183,"Janzén, Therese [shtejn16] [0000-0002-8237-4254] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]) (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496], Baltic & East European Graduate School (BEEGS) [483]);Petersson, Mona [SHMAPN02] [0000-0001-8137-5661] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Hammer, Monica [shmahr03] [0000-0002-6598-1976] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Aspán, Anna (National Veterinary Institute (SVA));Dinnétz, Patrik [SHPKDZ07] [0000-0002-7043-9815] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837])","Equine Granulocytic Anaplasmosis in Southern Sweden : Associations with coniferous forest, water bodies and landscape heterogeneity",Artikel,Refereegranskat,eng,"Agriculture, Ecosystems & Environment",0167-8809,1873-2305,published,285,NA,NA,NA,NA,2019,NA,NA,NA,Elsevier,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106626,000500213400016,NA,2-s2.0-85070302032,urn:nbn:se:sh:diva-38735,NA,NA,Epidemiology;Landscape ecology;Vector-borne diseases,Miljövetenskap (10502),Environmental Studies;Baltic and East European studies,NA,NA,"<p>Landscape characteristics influence both vector and host habitats affecting the spatial and temporal distribution of vector-borne diseases. Anaplasma phagocytophilum is one of the most widespread tick-borne diseases in Europe causing tick-borne fever (TBF) in domestic ruminants, and granulocytic anaplasmosis in humans, horses and companion animals. The aim of this study was to identify landscape factors associated with Equine Granulocytic Anaplasmosis (EGA) cases in a refined temporal and spatial analysis by combining land cover data and presence/absence disease data, using a geographical information system (GIS). This study is a retrospective analysis utilizing 1030 EGA diagnostic test results extracted from the National Veterinary Institute (SVA, Sweden). The association between EGA and different land cover types was analyzed with generalized linear models. To analyze the relation between landscape heterogeneity and EGA, we calculated the Gini-Simpson index. Our results showed a significant increase in the proportion positive EGA cases from 2002 to 2015 and marked differences in the seasonal within year distribution of EGA cases. The association with landscape configuration is shown by the positive relationship between A. phagocytophilum and coniferous forest, water bodies, and landscape heterogeneity, respectively. The information on the eco-epidemiological drivers for EGA can be central for disease control and prevention. Our method of linking land cover to disease risk may be applied to other vector-borne diseases and to other study regions.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15,2019-08-15,2023-08-31,https://sh.diva-portal.org/smash/get/diva2:1343183/FULLTEXT01.pdf,Östersjöstiftelsen [52/2018],5,NA,deprecated,NA,NA,NA,NA,106626,TRUE,TRUE,NA,NA
1746459,"Hale, S. E. [0000-0002-7743-9199] (Norwegian Geotechnical Institute (NGI), Norway);Tann, L. V. D. (Norwegian Geotechnical Institute (NGI), Norway);Rebelo, A. J. [0000-0002-7544-9895] (Agricultural Research Council, South Africa; Stellenbosch University, South Africa);Esler, K. J. [0000-0001-6510-727X] (Stellenbosch University, South Africa);de Lima, A. P. M. (International Institute for Sustainability, Brazil;  Pontifical Catholic University of Rio de Janeiro, Brazil);Rodrigues, A. F. [0000-0003-3231-551X] (International Institute for Sustainability, Brazil;  Pontifical Catholic University of Rio de Janeiro, Brazil);Latawiec, A. E. (International Institute for Sustainability, Brazil; Pontifical Catholic University of Rio de Janeiro, Brazil; Opole University of Technology, Poland; University of East Anglia, UK);Ramírez-Agudelo, N. A. [0000-0001-6899-3748] (Universitat Politècnica de Catalunya, Spain);Roca Bosch, E. [0000-0001-9432-0029] (Universitat Politècnica de Catalunya, Spain);Suleiman, L. (KTH, Royal Institute of Technology, Sweden);Singh, Nandita [shnash19] [0000-0001-6166-4992] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Oen, A. M. P. (Norwegian Geotechnical Institute (NGI), Norway)",Evaluating Nature-Based Solutions for Water Management in Peri-Urban Areas,Artikel,Refereegranskat,eng,Water,NA,2073-4441,published,15,5,NA,NA,NA,2023,NA,NA,NA,MDPI,NA,NA,NA,NA,NA,NA,10.3390/w15050893,000948273700001,NA,2-s2.0-85149927903,urn:nbn:se:sh:diva-51231,NA,NA,Economic analysis;Sustainable development;Urban planning;Water quality;Case-studies;Comprehensive assessment;Environmental;Long-term impacts;Peri-urban;Peri-urban areas;Project cycle;Social;Sustainability dimensions;Waters managements;periurban area;socioeconomic conditions;sustainability;water management;case study;economic;indicators,Miljövetenskap (10502),NA,NA,NA,"<p>The term nature-based solutions (NBS) has gained traction in recent years and has been applied in many settings. There are few comprehensive assessment frameworks available that can guide NBS planning and implementation while at the same time capturing the short- and long-term impacts and benefits of the NBS. Here a recently presented framework, which builds on the theory of change and was developed to assess NBS at different phases of the project cycle, was applied to seven diverse case studies. The case studies addressed water quality and quantity issues in peri-urban areas across the global north and south. Framework indicators covering the sustainability dimensions (environmental, social and economic) were assessed at three stages of the framework: context, process and results. The work sought to investigate the following research objectives: (1) Can this framework be robust and yet flexible enough to be applied across a diverse selection of NBS projects that are at different phases of the project cycle and address different kinds of water challenges within varied ecological, social and economic contexts? (2) Is it possible to draw generalisations from a comparative analysis of the application of the framework to the case studies? Results showed that the framework was able to be applied to the case studies; however, their diversity showed that NBS projects designed in one context, for a specific purpose in a specific location, can not necessarily be transferred easily to another location. There were several process-based indicators that were universally significant for the case studies, including expertise, skills and knowledge of the involved actors, roles and responsibilities of involved actors and political support. The result-based indicators were case study-specific when environmental indicators were case study-specific, and important social indicators were environmental identity and recreational values. Overall, the use of the framework benefits the recognition of the implementation’s advances, such as the change in context, the processes in place and the results obtained.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-28,2023-03-28,2023-08-28,NA,Forskningsrådet Formas [2018-02777],12,NA,deprecated,NA,NA,NA,NA,893,TRUE,TRUE,NA,NA
1269899,"Saunders, Fred [shfdss03] [0000-0003-2166-5717] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]) (Fred Saunders);Gilek, Michael [shmlgk] [0000-0001-8536-373X] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Day, Jon. C. (ARC Centre of Excellence for Coral Reef Studies, James Cook University, Australia);Hassler, Björn [shbnhr] [0000-0001-5040-4917] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);McCann, Jennifer (Coastal Resources Center, The University of Rhode Island, USA);Smythe, Tiffany (United States Coast Guard Academy, USA)",Examining the role of integration in marine spatial planning : Towards an analytical framework to understand challenges in diverse settings,Artikel,Refereegranskat,eng,Ocean and Coastal Management,0964-5691,1873-524X,published,169,NA,NA,1,9,2019,NA,NA,NA,Elsevier,NA,NA,NA,NA,NA,NA,10.1016/j.ocecoaman.2018.11.011,000459518700001,NA,2-s2.0-85058030474,urn:nbn:se:sh:diva-36931,2186/3.1.1/2014,NA,Development studies;marine spatial planning;integration;sectors;stakeholders;knowledge;policy,Miljövetenskap (10502),Environmental Studies;Baltic and East European studies,BALTSPACE,"<p>This article develops an integration framework to analyse MSP practices across several Baltic Sea Region cases studies as well as cases studies from Australia (Great Barrier Reef) and the US (Rhode Island). While integration has been universally adopted as a policy principle to strive for, there is confusion about what it means, how to do it and what it implies in different MSP contexts. The task set here was not to fix a singular meaning to integration and what work it should do in MSP, but to better understand particular uses of the concept and their purposes in MSP practices. To do we consider existing literature to develop a five-part analytical framework, which includes cross-border, policy/sector, knowledge, stakeholder and temporal integration dimensions. The framework was applied to the several cases and usefully illustrated a variety of integration-related MSP questions, challenges and responses. Furthermore, we argue that an analytical focus on the multidimensionality of integration can help shed light on the various ‘balances’ related to sustainability commonly sought after in MSP – between environmental protection and maritime development; between strategic decision-making and participation; between scientific and experiential knowledge; on current problems and a concern for the future, among others.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-11,2018-12-11,2020-02-24,NA,BONUS - Science for a better future of the Baltic Sea region;Östersjöstiftelsen [27/2014],6,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1820987,"Rodela, Romina [shrara12] [0000-0003-0070-6794] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Dominguez, Daniela [dado23] [0009-0005-6682-7558] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831])",Exploratory Mapping of Decision Support Tools for Inclusive Spatial Planning in the European Geographical Context,Rapport,Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,11,Huddinge,Södertörns högskola,NA,NA,NA,NA,NA,NA,10.5281/zenodo.10404975,NA,NA,NA,urn:nbn:se:sh:diva-52894,NA,NA,Urban Planning;Urban Governance;Sustainability;Decision Support Tool;Decision Support System;Inclusive Urban Planning,Miljövetenskap (10502),Environmental Studies,NA,<p>This study has been funded by the 2022 Social Innovation Grant provided by the External Relations Office of Södertörn University.</p>,"<p>Urbanization is putting a lot of pressure on city planners who need to navigate the many needs that different stakeholder groups have in terms of access to services, infrastructure, and other amenities in urban areas. This, combined with ambitions for more sustainable living environments, often puts planners and practitioners in challenging situations where they need to navigate complex combinations of needs and priorities with limited or little information available for them to use. Given the complexity and the push for evidence-based policymaking, we are witnessing a more or less steady growth of Decision Support Tools and Systems - often referred with the acronym DST and DSS - meant to assist practitioners in planning and designing our cities and living environments. This report serves as a summary of our efforts in inventorying and summarizing currently available Decision Support Tools, providing a valuable resource for those engaged in the dynamic field of urban planning and governance.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-19,2023-12-19,2023-12-20,https://sh.diva-portal.org/smash/get/diva2:1820987/FULLTEXT02.pdf,NA,2,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1663619,"Morf, Andrea (Swedish Institute for the Marine Environment, University of Gothenburg, Gothenburg, Sweden);Sandström, Annica (Luleå University of Technology, Luleå, Sweden);Söderström, Sara [shsasm07] [0000-0002-8796-6216] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]) (The Fisheries Secretariate (FishSec), Stockholm, Sweden)",Exploring enablers and obstacles to policy-oriented learning in Swedish marine national park planning,Artikel,Refereegranskat,eng,Environmental Policy and Governance,1756-932X,1756-9338,published,33,1,NA,17,30,2023,NA,NA,NA,John Wiley & Sons,NA,NA,NA,NA,NA,NA,10.1002/eet.1992,000796861400001,NA,2-s2.0-85130239751,urn:nbn:se:sh:diva-49114,NA,NA,advocacy coalitions;conflict resolution;marine conservation;national park planning;policy-oriented learning,"Oceanografi, hydrologi och vattenresurser (10509)",NA,NA,NA,"<p>This article deepens our understanding of the preconditions for policy-oriented learning in conflictive marine conservation, provides an analytical framework for further studies and formulates recommendations for practitioners on what to consider when establishing protected areas. Our seas are under increasing pressure but lag behind in protection. Climate change, intensifying use and biodiversity loss challenge current practises and imply trade-offs between conservation and use. While nature conservation ranks high internationally, national protection attempts often result in controversies, with actors aligning in opposing advocacy coalitions-for and against the proposals. Policy-oriented learning is one way to overcome controversies. It involves processes whereby actors gain new knowledge and experiences, leading to changed beliefs about the problems and possible solutions. We aimed to explore and explain policy-oriented learning through a comparative longitudinal case study of two Swedish national park planning processes with different outcomes: Koster Sea national park, established 2009, and Sankt Anna archipelago remaining without park. Which characteristics related to context, actors and processes influence policy-oriented learning in conflictive marine conservation processes? The results suggest that a set of complementary factors explain the different outcomes. First, learning is facilitated by contexts where actors from both coalitions depend on the resource and its protection and have experience of collaboration, and where conservation planning is well integrated with other governance processes. Second, engaged key actors with moderate views facilitating interactions and able to identify common interests and deescalate conflicts are important - supported, third, by various forums allowing exchange of knowledge and learning across coalitions.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-02,2022-06-02,2023-06-13,NA,NA,3,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1425394,"Olsén, K. Håkan [SHHNON] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Olsén, Hanna L. (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831])",Exposure to carbamate fungicide iodocarb does not affect reproductive behavior or milt volumes in precocious male brown trout (<em>Salmo trutta</em> L.) parr,Artikel,Refereegranskat,eng,Fish Physiology & Biochemistry,0920-1742,1573-5168,published,46,NA,NA,1451,1460,2020,NA,NA,NA,Springer Nature,NA,NA,NA,NA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7347672/,NA,10.1007/s10695-020-00803-x,000526269900001,32296996,2-s2.0-85083790039,urn:nbn:se:sh:diva-40559,NA,NA,Iodocarb;Milt volumes;Olfaction;Reproductive behavior;Salmo trutta,Zoologi (10608),NA,NA,NA,"<p>Previous studies with olfactory-disturbing pesticides resulted after exposure in disturbed behavior and physiology in fish. In the present experiment, reproductive behavior and milt volumes of precocious brown trout (Salmo trutta L.) male parr were studied in a large stream aquarium after exposure to the olfactory-disturbing fungicide 15 μg l<sup>-1</sup> IPBC (iodocarb; 3-iodo-2-propynyl butyl carbamate) for 96 h. The statistical analyses did not reveal any significant differences for time attending females between controls and IPBC-exposed males. Furthermore, there were no significant differences in milt volumes. However, when taking all fish into consideration, there were significant differences in milt volumes between parr that had been attending females and those had not been attending females. Controls that had attended females had significantly higher milt volumes than controls or IPBC-exposed males that had not attended females. Taking all control and IPBC parr into consideration, there was a statistically significant positive correlation between time attended females and volume of milt and gonadosomatic index (GSI), respectively. In summary, 15 μg l<sup>-1</sup> IPBC did not have any significant effects on mature male parr reproductive behavior and milt volumes.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-21,2020-04-21,2021-04-22,https://sh.diva-portal.org/smash/get/diva2:1425394/FULLTEXT01.pdf,Östersjöstiftelsen,2,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1343451,"Rytkönen, Paulina [SH02PAMA] [0000-0001-8939-1105] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Företagsekonomi [11823]);Larsson Segerlind, Tommy [shtyln] [0000-0003-3316-9825] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Företagsekonomi [11823]);Onn, Gustaf [shgfon05] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Turismvetenskap [11839]);Degerstedt, Lars [shlsdt07] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Medieteknik [11835]);Kaipainen, Mauri [shmikn08] [0000-0002-2531-0860] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Medieteknik [11835])",Facing business challenges with the Stockholm Archipelago as a context : A comparative study of entrepreneurial responses and local development on three islands,Artikel,Refereegranskat,eng,Baltic Worlds,2000-2955,2001-7308,published,XII,2,NA,74,86,2019,NA,NA,NA,Södertörns högskola,NA,NA,NA,NA,http://balticworlds.com/wp-content/uploads/2019/06/BW-2-2019-inlaga-enkelsidor.pdf,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-38740,NA,NA,entrepreneurship;archipelago;business challenges;local development,Företagsekonomi (50202);Social och ekonomisk geografi (507),Baltic and East European studies,NA,NA,"<p>By conducting a comparative qualitative and systematic study of the local (island) pre-conditions for creating sustainable socio-economic development through entrepreneurship, here defined as a process of identifying, evaluating, and exploiting entrepreneurial opportunities, this study aims to shed light on entrepreneurial responses to challenges and opportunities on three islands in the Stockholm Archipelago and how context influences these responses.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-16,2019-08-16,2020-06-05,https://sh.diva-portal.org/smash/get/diva2:1343451/FULLTEXT01.pdf,NA,5,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1758496,"Janzén, Therese [shtejn16] [0000-0002-8237-4254] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Hammer, Monica [shmahr03] [0000-0002-6598-1976] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Petersson, Mona [SHMAPN02] [0000-0001-8137-5661] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837]);Dinnétz, Patrik [SHPKDZ07] [0000-0002-7043-9815] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Miljövetenskap [11837])",Factors responsible for Ixodes ricinus presence and abundance across a natural-urban gradient.,Artikel,Refereegranskat,eng,PLOS ONE,NA,1932-6203,published,18,5,NA,NA,NA,2023,NA,NA,NA,Public Library of Science (PLoS),NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0285841,000993290400020,37195993,2-s2.0-85159760656,urn:nbn:se:sh:diva-51517,NA,NA,Forests;Ricinus;Larvae;Nymphs;Urbanization;Ticks;Ixodes;Forest ecology,Miljövetenskap (10502),Environmental Studies,NA,NA,"<p>To better understand the spatial distribution of the common tick Ixodes ricinus, we investigated how local site factors and landscape characteristics influence tick presence and abundance in different greenspaces along the natural-urban gradient in Stockholm County, Sweden. Ticks and field data were collected in 2017 and 2019 and analyzed in relation to habitat type distributions estimated from land cover maps using geographical information system (GIS). A total of 1378 (992 larvae, 370 nymphs, 13 females, and 3 males) questing ticks were collected from 295 sampling plots in 47 different greenspaces. Ticks were present in 41 of the 47 greenspaces and our results show that both local site features such as vegetation height, and landscape characteristics like the amount of mixed coniferous forest, significantly affect tick abundance. Tick abundance was highest in rural areas with large natural and seminatural habitats, but ticks were also present in parks and gardens in highly urbanized areas. Greenspaces along the natural-urban gradient should be included in surveillance for ticks and tick-borne diseases, including highly urbanized sites that may be perceived by the public as areas with low risk for tick encounters.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23,2023-05-23,2023-08-31,NA,Östersjöstiftelsen [52/2018],4,NA,deprecated,NA,NA,NA,NA,e0285841,TRUE,TRUE,NA,NA
1754103,"Hansson, Karin [kaha21] [0000-0002-5962-1536] (Södertörns högskola [481], Institutionen för naturvetenskap, miljö och teknik [11831], Medieteknik [11835]);Ganetz, Hillevi (Stockholms universitet, Sverige);Sveningsson, Malin (Göteborgs universitet, Sverige)",Feministiska infrastrukturer : #sistaspikenikistan och #skiljagnarnafrånvetet,Kapitel,Refereegranskat,swe,NA,NA,NA,NA,NA,NA,Maktordningar och motstånd : Forskarperspektiv på #metoo i Sverige,303,327,2022,NA,NA,Lund,Nordic Academic Press,NA,NA,NA,9789189361492,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-51405,NA,NA,NA,Tvärvetenskapliga studier inom samhällsvetenskap (50901),Baltic and East European studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-02,2023-05-02,2023-12-12,https://sh.diva-portal.org/smash/get/diva2:1754103/FULLTEXT01.pdf,Vetenskapsrådet [2018-01824],3,NA,deprecated,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
