PID,Name,Title,PublicationType,ContentType,Language,Journal,JournalISSN,JournalEISSN,Status,Volume,Issue,HostPublication,StartPage,EndPage,Year,Edition,Pages,City,Publisher,Series,SeriesISSN,SeriesEISSN,ISBN,Urls,ISRN,DOI,ISI,PMID,ScopusId,NBN,LocalId,ArchiveNumber,Keywords,Categories,ResearchSubjects,Projects,Notes,Abstract,Opponents,Supervisors,Examiners,Patent,ThesisLevel,Credits,Programme,Subject,Uppsok,DefencePlace,DefenceLanguage,DefenceDate,CreatedDate,PublicationDate,LastUpdated,FullTextLink,Funder,NumberOfAuthors,ExternalCooperation,FridaLevel,PartOfThesis,PublicationSubtype,Conference,Term,ArticleId,Reviewed,FreeFulltext,SustainableDevelopment,Contributor
1392170,"de Moor, Joost (Stockholm University);Uba, Katrin (Uppsala University);Wahlström, Mattisas (University of Gothenburg);Wennerhag, Magnus [shmswg08] [0000-0002-3886-0298] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Sociologi [11841]);Emilsson, Kajsa (Lund University);Johansson, Håkan (Lund University)",Country reports: Sweden,Kapitel,Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,"Protest for a future : Composition, mobilization and motives of the participants in Fridays For Future climate protests on 15 March, 2019 in 13 European cities",19,31,2019,NA,NA,NA,NA,NA,NA,NA,NA,https://osf.io/m7awb/,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-40142,NA,NA,NA,Sociologi (504),Baltic and East European studies,Skolstrejk för klimatet - en undersökning om skolelevernas klimataktivism,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-02-06,2020-02-06,2020-02-14,NA,Forskningsrådet Formas [2019-00261],6,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1508760,"Marmefelt, Thomas [SHTSMT] [0000-0001-6577-2915] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Nationalekonomi [11826]) (Center for Social and Economic Research, Warsaw, Poland) (Monetary Expert Panel, CASE)",COVID-19 and Economic Policy Toward the New Normal : A Monetary-Fiscal Nexus after the Crisis?,Rapport,Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,33,Luxembourg,European Union,Monetary Dialogue Papers ; PE 658.193,NA,NA,978-92-846-7445-9,NA,NA,10.2861/560123,NA,NA,NA,urn:nbn:se:sh:diva-42920,NA,NA,NA,Nationalekonomi (50201),"Politics, Economy and the Organization of Society",NA,NA,"<p>Current developments during the COVID-19 pandemic involve strongly complementary monetary and fiscal policy, but both as responses to COVID-19 and not the outcome of an emergent monetary-fiscal nexus. Therefore, the ECB maintains its independence by using unconventional monetary policy measures to reach price stability, according to its mandate.</p><p>This document was provided by the Policy Department for Economic, Scientific and Quality of Life Policies at the request of the Committee on Economic and Monetary Affairs (ECON) ahead of the Monetary Dialogue with the ECB President on 19 November 2020.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-10,2020-12-10,2020-12-11,https://sh.diva-portal.org/smash/get/diva2:1508760/FULLTEXT02.pdf,NA,1,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1596549,"Kulkarni, Kishore (Metropolitan State University of Denver, USA);Wagué, Cheick [shckwe] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Företagsekonomi [11823]);Warrier, Nandakumar (Indian Institute of Management Kozhikode, India)",COVID-19 : Impacts and Policies in the NAFTA Area,Artikel,Refereegranskat,eng,IUP Journal of International Relations,0973-8509,NA,published,15,3,NA,7,19,2021,NA,NA,NA,IUP Publications,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-46473,NA,NA,NA,Företagsekonomi (50202),NA,NA,NA,"<p>The impact of Covid pandemic is inequitable on countries of the world. While some countries have rebounded despite a severe case of pandemic influence, such as the US, some others did not receive as hard a shock of the disease. In this paper, the authors focus on the Covid-19 effects on macroeconomies of the US, Canada and Mexico - three countries that signed the newly adopted Free Trade Agreement after North American Free Trade Agreement (NAFTA). It is seen that the Covid effects are drastically different in these economies, with the US getting the worst of it. Policies adopted were precautionary in Mexico, but quite liberal in the US and Canada. The trade agreement clauses had to be either modified or completely discarded. The immigration problem at the southern border of the US has added more burden on the trade agreement. The paper discusses these aspects.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-22,2021-09-22,2021-09-27,NA,NA,3,NA,deprecated,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1459821,"Jonason, Patricia [sh01pajn] [0000-0002-5624-6152] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Juridik [883451])",Covid-19 pandemic and data protection issues in Sweden,Publicerade konferenspaper,Refereegranskat,eng,NA,NA,NA,NA,NA,NA,E-conference on Data protection Issues and Covid-19: Comparative Perspectives,NA,NA,2020,NA,NA,NA,Blog Droit Européen,NA,NA,NA,NA,https://blogdroiteuropeen.com/2020/07/20/covid-19-pandemic-and-data-protection-issues-in-sweden-by-patricia-jonason/,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-41710,NA,NA,Covid 19;data protection;Sweden;pandemic;Coronavirus;Covid 19;protection des données;Suède;pandémie;coronavirus;Covid 19;datasskydd;Sverige;coronavirus,Juridik (505),Other research area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-20,2020-08-20,2020-08-24,NA,NA,1,NA,deprecated,NA,publishedPaper,"E-conference on Data protection Issues and Covid-19: Comparative Perspectives, June 21 - August 1, 2020.",NA,July 20,TRUE,TRUE,NA,NA
1546569,"Dahlström, Karin [shkndm06] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Företagsekonomi [11823]) (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], ENTER forum [11843]);Nyquist, Anna [shaant11] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Företagsekonomi [11823]) (Södertörns högskola [481], Centrum för Östersjö- och Östeuropaforskning (CBEES) [496], Baltic & East European Graduate School (BEEGS) [483]) (KTH, Sweden);Fernholm, Johanna (Stockholm University, Sweden)",Cross-sector Collaboration in International Community Development Initiatives : Learnings from the Millennium Villages Project in Tanzania,Kapitel,Refereegranskat,eng,NA,NA,NA,NA,NA,NA,"Beyond Borders : Essays on Entrepreneurship, Co-operatives and Education in Sweden and Tanzania",363,392,2021,1,NA,Huddinge,Södertörns högskola,Södertörn Academic Studies ; 85,1650-433X,1650-433X,978-91-89109-61-2;978-91-89109-62-9,http://urn.kb.se/resolve?urn=urn:nbn:se:sh:diva-44542,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-45223,NA,NA,NA,Företagsekonomi (50202),"Politics, Economy and the Organization of Society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-22,2021-04-22,2021-04-22,https://sh.diva-portal.org/smash/get/diva2:1546569/FULLTEXT01.pdf,NA,3,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1413662,"Schultz Nybacka, Pamela [shpasa11] [0000-0001-7636-8846] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Företagsekonomi [11823]);Östberg, Jacob (Stockholm Business School Stockholm University)",Cultural Approaches,Kapitel,Refereegranskat,eng,NA,NA,NA,NA,NA,NA,Theories and Perspectives in Business Administration,297,324,2020,1,NA,Lund,Studentlitteratur AB,NA,NA,NA,978-91-44-12708-8,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-40361,NA,NA,NA,Företagsekonomi (50202),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-10,2020-03-10,2020-07-13,NA,Östersjöstiftelsen [50/2015],2,NA,deprecated,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1707510,"Bertilsdotter Rosqvist, Hanna [shhabt18] [0000-0002-7257-0956] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Socialt arbete [11829]);Botha, Monique [0000-0002-5935-9654] (University of Stirling, UK);Hens, Kristien [0000-0003-1062-7918] (University of Antwerp, Belgium);O’Donoghue, Sarinah (University of Aberdeen, UK);Pearson, Amy [0000-0001-7089-6103] (University of Sunderland, UK);Stenning, Anna (University of Leeds, UK)",Cutting our own keys : New possibilities of neurodivergent storying in research,Artikel,Refereegranskat,eng,Autism,1362-3613,1461-7005,published,27,5,NA,1235,1244,2023,NA,NA,NA,Sage Publications,NA,NA,NA,NA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10291372/,NA,10.1177/13623613221132107,000870456300001,36259512,2-s2.0-85140623676,urn:nbn:se:sh:diva-50167,NA,NA,autoethnography;cross-neurotype communication;neurodivergent storying;neuromixed academia;non-autistic-storying,Psykologi (501),NA,NA,NA,"<p>A lot of people who do research are also neurodivergent (such as being autistic or attention deficit hyperactivity disorder), but neurodivergent people do not always feel welcome in research spaces which are often shaped around neurotypical people. Some neurotypical researchers lack confidence in talking to neurodivergent people, and others feel like neurodivergent people might not be able to do good research about other people who are like them without being biased. We think it is important that all researchers are able to work well together, regardless of whether they are neurotypical, autistic, or attention deficit hyperactivity disorder (or any other neurotype) – in truly ‘neurodiverse’ teams. In this article we talk about how to create better spaces for all researchers, where we feel valued for who we are and take each others’ needs into account. We do this using some approaches from other areas of research and talking about how they relate to our personal experiences of being neurodivergent researchers with our own personal stories. This article adds to a growing work on how we can work with people who are different from us, in more respectful and kind ways.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-31,2022-10-31,2023-07-06,NA,NA,6,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1629187,"Eriksson, Johan [shjnen] [0000-0002-1526-0521] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Statsvetenskap [11830]);Giacomello, Giampiero (University of Bologna, Italy)","Cyberspace in Space : Fragmentation, Vulnerability, and Uncertainty",Kapitel,Refereegranskat,eng,NA,NA,NA,NA,NA,NA,Cyber Security Politics : Socio-Technological Transformations and Political Fragmentation,95,107,2022,NA,NA,London,Routledge,CSS Studies in Security and International Relations,NA,NA,9780367626747;9781003110224,NA,NA,10.4324/9781003110224-8,NA,NA,2-s2.0-85133548425,urn:nbn:se:sh:diva-48136,NA,NA,Cyber;Space;Satellites;Internet;Security;Governance,Globaliseringsstudier (50603),"Politics, Economy and the Organization of Society;Baltic and East European studies",NA,NA,"<p>What are the consequences of making cyberspace increasingly reliant on satellites and other types of space infrastructure? And what is the meaning and significance of an interplanetary cyberspace? The chapter addresses these developments specifically concerning infrastructure, militarization, and privatization. The consequences observed are summed up as fragmentation, vulnerability, and uncertainty. Cyberspace in space implies fragmentation in terms of stakeholders and governance, and ultimately in terms of power and accountability. Vulnerability increases as cyberspace becomes satellite-based (space is certainly not a safe environment, and satellites can be attacked by anti-satellite weapons as well as new forms of hacking and denial of service. Uncertainty of is tremendous particularly both in terms of what norms and principles will apply (compare the debate on Internet freedom vs. Internet sovereignty), and whether militarization or civilian and even utopian ideas will prevail.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-17,2022-01-17,2022-11-03,https://sh.diva-portal.org/smash/get/diva2:1629187/FULLTEXT01.pdf,Östersjöstiftelsen [3011102],2,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1301192,"Schultz Nybacka, Pamela [shpasa11] [0000-0001-7636-8846] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Företagsekonomi [11823])","Dark, Difficult and Depressing : Nordic Crime Novels in the Eyes of the Beholder",Kapitel,Refereegranskat,eng,NA,NA,NA,NA,NA,NA,"Nordic Consumer Culture : State, Market and Consumers",193,212,2019,1,NA,Cham,Palgrave Macmillan,NA,NA,NA,978-3-030-04932-4;978-3-030-04933-1,NA,NA,10.1007/978-3-030-04933-1_9,NA,NA,NA,urn:nbn:se:sh:diva-37927,2015/3.1.1/717,NA,Nordic Noir;Skandinavienkrimi;Schwedenkrimi;brand paratext;popular literature;genre;crime novels;regionalization;book market;book cover;Germany;Baltic Sea,Ekonomi och näringsliv (502),Baltic and East European studies,NA,NA,"<p>Nordic crime novels have become a phenomenon on the global book market, famous for painting a dark picture of previously idealized societies. The success of Nordic Noir belongs specifically with its reception in Germany, which holds a longstanding interest in all things Northern or Scandinavian. Nordic crime novels are translated and packaged in ways to render them with a specific Northern ambiance: snowy, solitary and sinister. Brands then belong with paratext, such as backside texts and cover images that construct a given text. The main argument is that brands like Nordic Noir resonate culture and thrive on the paratextual threshold. This chapter combines interviews with literary agents, an editor and German-language readers with illustrative examples of paratextual elements of Nordic Noir and especially Schwedenkrimi. Firstly, the German market was already primed by interest in Noir and regional identity before the emergence of Nordic Noir, creating a backdrop for its reception. For readers Nordic Noir connects outer and inner landscapes, creating a more nuanced understanding that even “normal” people can become criminal. To conclude, the case of crime novels and Nordic Noir highlight how paratext can bring out symbolic qualities of a text in a way that resonates and reverberate a brand, and especially across cultural borders.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-04-01,2019-04-01,2023-09-21,NA,Östersjöstiftelsen [50/2015],1,NA,deprecated,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1424228,"Appelgren, Ester [sheran10] [0000-0003-1428-9477] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Journalistik [11825]);Lindén, Carl-Gustav (University of Helsinki, Finland)",Data Journalism as a Service : Digital Native Data Journalism Expertise and Product Development,Artikel,Refereegranskat,eng,Media and Communication,NA,2183-2439,published,8,2,NA,62,72,2020,NA,NA,NA,Cogitatio Press,NA,NA,NA,NA,NA,NA,10.17645/mac.v8i2.2757,000527401400007,NA,2-s2.0-85086259810,urn:nbn:se:sh:diva-40548,NA,NA,boundary work;data journalism;digital native;Finland;journalism;peripheral actors;Sweden,Medie- och kommunikationsvetenskap (508),NA,NA,NA,"<p>The combined set of skills needed for producing data journalism (e.g., investigative journalism methods, programming, knowledge in statistics, data management, statistical reporting, and design) challenges the understanding of what competences a journalist needs and the boundaries for the tasks journalists perform. Scholars denote external actors with these types of knowledge as interlopers or actors at the periphery of journalism. In this study, we follow two Swedish digital native data journalism start-ups operating in the Nordics from when they were founded in 2012 to 2019. Although the start-ups have been successful in news journalism over the years and acted as drivers for change in Nordic news innovation, they also have a presence in sectors other than journalism. This qualitative case study, which is based on interviews over time with the start-up founders and a qualitative analysis of blog posts written by the employees at the two start-ups, tells a story of journalists working at the periphery of legacy media, at least temporarily forced to leave journalism behind yet successfully using journalistic thinking outside of journalistic contexts.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-16,2020-04-16,2020-06-23,NA,"EU, Horisont 2020 [825153]",2,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1380877,"Appelgren, Ester [sheran10] [0000-0003-1428-9477] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Journalistik [11825]);Lindén, Carl-Gustav [shtvln16] [0000-0001-7301-4401] (Helsingfors Universitet) (Journalistik);van Dalen, Arjen [0000-0001-5785-2245] (University of Southern Denmark )","Data Journalism Research : Studying a Maturing Field across Journalistic Cultures, Media Markets and Political Environments",Artikel,Övrigt vetenskapligt,eng,Digital Journalism,2167-0811,2167-082X,published,7,9,NA,1191,1199,2019,NA,NA,NA,Routledge,NA,NA,NA,NA,NA,NA,10.1080/21670811.2019.1685899,000538125100001,NA,2-s2.0-85076922823,urn:nbn:se:sh:diva-39628,NA,NA,Data journalism;journalistic cultures;media markets;political environment;global south,Medie- och kommunikationsvetenskap (508),Other research area,NA,NA,"<p>Although data journalism is practiced globally, data journalism research has traditionally focused on a limited set of countries, primarily within the liberal and democratic corporatist media systems. Many recently published studies illustrate a growing scholarly interest in data journalism in other parts of the world, but these studies are still limited in number. This special issue brings together five new empirical studies of data journalism around the world, as well as two commentaries and two book reviews on the topic with the aim of broadening the theoretical, empirical, and geographic perspectives on data journalism. The core of the special issue consists of five national and comparative case studies studying data journalism in Africa, the Arab world, Italy, the UK, and Argentina. Combined, these articles and the other publications in this special issue point to three important contextual factors that shape data journalism worldwide: journalistic cultures, media markets, and the political environment. After a discussion of each of these three factors, areas for future research are proposed.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-12-19,2019-12-19,2020-06-25,NA,NA,3,NA,deprecated,NA,editorialMaterial,NA,NA,NA,TRUE,TRUE,NA,NA
1293146,"Volny, Sanna [shsavy07] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Journalistik [11825])",Datajournalistik – ideal och verklighet,Rapport,Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,113,Huddinge,Södertörns högskola,Journalistikstudier vid Södertörns högskola ; 10,NA,NA,978-91-979140-9-3,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-37716,NA,NA,NA,Medie- och kommunikationsvetenskap (508),NA,NA,NA,"<p>Datajournalistik är ett växande område inom journalistiken. Det handlar både om hur man använder datorn för research och analys av stora datamängder och om hur detta kan visualiseras i till exempel interaktiv grafik och nya typer av tjänster.</p><p>I denna studie görs den första större innehållsanalysen av svensk datajournalistik, av var den återfinns, vad den berättar om och hur den presenteras. I studien finns också en översikt över den växande internationella forskningen kring datajournalistik. Studien är gjord av Sanna Volny, lärare i journalistik vid Södertörns högskola och ansvarig för den fristående kurs i datajournalistik som getts sedan 2015.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-03-04,2019-03-04,2023-03-31,https://sh.diva-portal.org/smash/get/diva2:1293146/FULLTEXT01.pdf,NA,1,NA,deprecated,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1813169,"Sohl, Lena [shlasl16] [0000-0002-9889-9004] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Sociologi [11841]);Wennerhag, Magnus [shmswg08] [0000-0002-3886-0298] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Sociologi [11841])",De avgående redaktörerna har ordet,Artikel,Övrigt vetenskapligt,swe,Sociologisk forskning,0038-0342,2002-066X,published,59,4,NA,359,360,2023,NA,NA,NA,Sveriges Sociologförbund,NA,NA,NA,NA,NA,NA,10.37062/sf.59.25042,000959363400001,NA,NA,urn:nbn:se:sh:diva-52718,NA,NA,Sociologisk Forskning;Södertörns högskola;DOAJ,Sociologi (504),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-20,2023-11-20,2023-11-20,NA,NA,2,NA,deprecated,NA,editorialMaterial,NA,NA,NA,TRUE,TRUE,NA,NA
1714338,"Bogren, Alexandra [shalbn16] [0000-0002-0136-1962] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Sociologi [11841]);Castillo, Daniel [shdlco10] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Offentlig förvaltning [884753])","De perfekta byråkraterna : tillit, misstro och ny teknologi i offentlig sektor",Kapitel,Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Förvaltningen i samhället,153,164,2022,NA,NA,Lund,Studentlitteratur AB,NA,NA,NA,9789144165431,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-50285,NA,NA,NA,Studier av offentlig förvaltning (50602),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29,2022-11-29,2022-11-29,NA,NA,2,NA,deprecated,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1280015,"Behtoui, Alireza [shaabi09] [0000-0001-8227-3659] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Sociologi [11841]);Hertzberg, Fredrik [0000-0002-8501-6110] (Stockholms univeristet);Neergaard, Anders [0000-0002-7098-8611] (Linköpings universitet)",De sociala relationernas betydelse för utbildningsambitionen bland ungdomar i marginaliserade storstadsområden,Kapitel,Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Socialt arbete i storstaden : Villkor och praktik,62,77,2019,1,NA,Stockholm,Liber,NA,NA,NA,9789147113392,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-37312,NA,NA,NA,Socialt arbete (50402),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-17,2019-01-17,2019-01-17,NA,NA,3,NA,deprecated,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1507952,"Sohl, Lena [shlasl16] [0000-0002-9889-9004] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Sociologi [11841]);Wennerhag, Magnus [shmswg08] [0000-0002-3886-0298] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Sociologi [11841])",De tillträdande redaktörerna har ordet,Artikel,Övrigt vetenskapligt,swe,Sociologisk forskning,0038-0342,2002-066X,published,57,1,NA,5,6,2020,NA,NA,NA,Sveriges Sociologförbund,NA,NA,NA,NA,NA,NA,10.37062/sf.57.21538,NA,NA,2-s2.0-85096091752,urn:nbn:se:sh:diva-42911,NA,NA,Redaktionen,Sociologi (504),NA,NA,NA,"<p>Detta nummer av Sociologisk Forskning är det sista numret från redaktionen i Lund, under ledning av redaktörerna Sara Eldén och Christofer Edling. Ett varmt tack till Lundaredaktionen för allt arbete som de har lagt ner på att göra en tidskrift som publicerat viktiga och relevanta artiklar och hållit det vetenskapliga samtalet i sociologsverige levande. I det här numret har vi i den nya redaktionen bidragit med ett samtal om sociologiska perspektiv på coronakrisen. I samtalet diskuterar forskarna Erna Danielsson, Fredrik Liljeros, Shai Mulinari och Linda Soneryd bland annat betydelsen av sociologisk kunskap för samhällets hantering av kriser och risker, samt den dynamik mellan expertis, politiker och medborgare som präglar frågor där expertkunskap är centralt.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-12-09,2020-12-09,2021-10-11,NA,NA,2,NA,deprecated,NA,editorialMaterial,NA,NA,NA,TRUE,TRUE,NA,NA
1768994,"Tyllström, Anna (Institutet för framtidsstudier, Sverige; Uppsala universitet, Sverige);Weinryb, Noomi [shniwb15] [0000-0003-1477-2493] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Offentlig förvaltning [884753])",De virala experterna : Legitimitetsbaser på sociala medieri början av covid-19-pandemin,Rapport,Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,55,Stockholm,Institutet för framtidsstudier,Forskningsrapport ; 2023/1,NA,NA,NA,https://www.iffs.se/publikationer/iffs-rapporter/de-virala-experterna-legitimitetsbaser-pa-sociala-medier-i-borjan-av-covid-19-pandemin/,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-51695,NA,NA,NA,Medievetenskap (50801),NA,NA,NA,"<p>Lyssna på experterna” är ett ofta upprepat mantra, men vad detta innebär är inte alltid självklart. Covid-19-pandemin synliggjorde svårigheterna i att få tag i och tillämpa expertkunskaper. Pandemins första skede präglades av stor efterfrågan på information. Många sökte sig då till sociala medier, där tidigare okända individer snabbt blev betrodda med att ge råd – de virala experterna.</p><p>I denna rapport analyserar vi 272 Facebookinlägg, författade av 136 individer, som delades flitigt under våren 2020. Vi kartlägger inläggens egenskaper och författarnas bakgrund, men också vilken legitimitetsbas, dvs. svaret på frågan ”varför ska ni lyssna på mig?”, som författarna åberopat.</p><p>De virala experterna har vitt skilda bakgrunder, men deras inlägg visar alla tecken på anpassning till en ny social medielogik, där budskap får mer legitimitet om de använder känslomässigt och förenklande språk, bildmaterial och hashtaggar. Personlig erfarenhet eller bara stor tilltro till det egna omdömet är också mer förekommande legitimitetsbaser på sociala medier, jämfört med den teoretiska expertkunskap som brukar underbygga expertuttalanden i etablerade medier.</p><p>Viral expertis kan vara en demokratisk tillgång: oväntade aktörer kan engagera sig i det offentliga samtalet och gör att nya röster blir hörda. Traditionella experter kan, genom att anpassa budskap till den sociala medielogiken, också nå ut med viktiga budskap till publiker som annars inte skulle lyssnat. På så sätt kan man stärka forskningskommunikationens genomslag. Men viral expertis kan också utgöra en fara för demokratin. När gängse mekanismer för att värdera experters legitimitet sätts ur spel, riskerar förvirring uppstå och komplicera spridningen av korrekt information, särskilt i krisers initiala skeden där osäkerheten är stor.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-16,2023-06-16,2023-06-16,https://sh.diva-portal.org/smash/get/diva2:1768994/FULLTEXT01.pdf,NA,2,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1636641,"Rojas, Yerko [shyocs03] [0000-0003-2213-3931] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Socialt arbete [11829])",Debt Problem of One Partner and Depressive Morbidity in the Other : A 2-Year Follow-up Register Study of Different-Sex Couples in Sweden,Artikel,Refereegranskat,eng,Journal of Family and Economic Issues,1058-0476,1573-3475,published,44,NA,NA,1,15,2023,NA,NA,NA,Springer Nature,NA,NA,NA,NA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8821787/,NA,10.1007/s10834-022-09817-4,000752147300001,35153462,2-s2.0-85124280706,urn:nbn:se:sh:diva-48373,NA,NA,Depression;Antidepressants;Financial indebtedness;Family;Linked lives;Sweden,Socialt arbete (50402),NA,NA,NA,"<p>This study sets out to examine whether depressive morbidity varies by status of financial indebtedness of a spouse or cohabiting partner. For this purpose, individuals aged between 20 and 60 with a different-sex spouse/cohabiting partner with a registration date for a debt at the Swedish Enforcement Authority (SEA) during 2017 (n = 6979) are followed-up for a 2-year period for prescriptions of antidepressants and compared with a sample from the general Swedish population (n = 29,708). The analysis is based on penalized maximum likelihood logistic regressions. Both women and men were more likely to suffer from depressive morbidity if the spouse/cohabiting partner had been registered at the SEA in 2017 and was still active for a debt in the SEA’s register in 2018 (OR 1.31 and OR 1.57, respectively), irrespective of their own health, employment, socioeconomic status, and other background variables. This also held true for men if a wife/cohabiting partner had been registered at the SEA in 2017 but was no longer active for a debt in the SEA’s register in 2018 (OR 1.29). For women, on the other hand, only those with no history (11-year period) of prescription of psychotropic medications were also at an enhanced risk of depressive morbidity if a husband/cohabiting partner had gone from being registered for a debt at the SEA in 2017, to not being registered as active for a debt in the SEA’s register in 2018 (OR 1.24). The results reinforce the importance of acknowledging that negative effects of financial indebtedness extend beyond the individual debtor.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-10,2022-02-10,2023-09-01,NA,"Forte, Forskningsrådet för hälsa, arbetsliv och välfärd [2017-00083]",1,NA,deprecated,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
